StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,EduTech,StressLevel,FinalGrade
13,96,2,0,1,1,1,29,2,9,0,95,1,0,0
13,96,2,0,1,1,1,27,2,18,1,72,0,0,1
13,96,2,0,1,1,1,26,0,7,0,50,1,2,3
13,96,2,0,0,1,1,29,2,9,0,95,1,0,0
13,96,2,0,0,1,1,27,2,18,1,72,0,0,1
13,96,2,0,0,1,1,26,0,7,0,50,1,2,3
13,96,1,0,1,1,1,29,2,9,0,95,1,0,0
13,96,1,0,1,1,1,27,2,18,1,72,0,0,1
13,96,1,0,1,1,1,26,0,7,0,50,1,2,3
13,96,2,1,1,0,1,29,2,9,0,95,1,0,0
13,96,2,1,1,0,1,27,2,18,1,72,0,0,1
13,96,2,1,1,0,1,26,0,7,0,50,1,2,3
19,99,1,1,2,1,0,24,2,0,0,71,0,1,1
19,99,1,1,2,1,0,26,0,2,0,64,1,1,1
19,99,1,1,2,1,0,25,1,8,0,53,1,2,0
19,99,1,1,2,1,0,28,3,9,1,66,1,2,3
19,99,1,1,2,1,0,18,0,5,1,91,0,0,1
19,99,2,1,2,0,0,24,2,0,0,71,0,1,1
19,99,2,1,2,0,0,26,0,2,0,64,1,1,1
19,99,2,1,2,0,0,25,1,8,0,53,1,2,0
19,99,2,1,2,0,0,28,3,9,1,66,1,2,3
19,99,2,1,2,0,0,18,0,5,1,91,0,0,1
19,99,0,1,0,1,0,24,2,0,0,71,0,1,1
19,99,0,1,0,1,0,26,0,2,0,64,1,1,1
19,99,0,1,0,1,0,25,1,8,0,53,1,2,0
19,99,0,1,0,1,0,28,3,9,1,66,1,2,3
19,99,0,1,0,1,0,18,0,5,1,91,0,0,1
29,98,2,0,0,1,1,19,1,11,1,77,0,2,2
29,98,2,0,0,1,1,22,0,14,1,52,1,2,2
29,98,2,1,0,1,1,19,1,11,1,77,0,2,2
29,98,2,1,0,1,1,22,0,14,1,52,1,2,2
17,73,1,1,0,1,0,27,3,15,0,99,1,2,3
17,73,1,1,0,1,0,29,1,14,0,78,1,0,1
17,73,1,1,2,1,0,27,3,15,0,99,1,2,3
17,73,1,1,2,1,0,29,1,14,0,78,1,0,1
17,73,2,0,1,1,0,27,3,15,0,99,1,2,3
17,73,2,0,1,1,0,29,1,14,0,78,1,0,1
17,73,0,0,2,1,0,27,3,15,0,99,1,2,3
17,73,0,0,2,1,0,29,1,14,0,78,1,0,1
19,68,1,1,0,1,0,28,2,0,1,79,1,2,0
19,68,2,0,1,0,0,28,2,0,1,79,1,2,0
19,68,2,0,1,1,0,28,2,0,1,79,1,2,0
19,68,2,0,0,0,0,28,2,0,1,79,1,2,0
23,63,1,1,2,1,0,18,3,16,1,86,1,2,2
23,63,1,1,1,1,0,18,3,16,1,86,1,2,2
23,63,1,1,2,1,0,18,3,16,1,86,1,2,2
23,63,2,0,0,1,0,18,3,16,1,86,1,2,2
25,94,1,0,0,0,1,25,1,0,1,97,1,2,1
15,100,0,0,1,1,1,29,2,5,0,58,1,0,2
15,100,2,0,2,1,1,29,2,5,0,58,1,0,2
15,100,1,1,1,1,1,29,2,5,0,58,1,0,2
36,66,2,1,2,1,1,21,3,12,1,50,1,2,1
9,71,2,1,1,1,1,24,0,18,0,83,1,1,2
25,80,0,0,1,1,1,20,3,5,0,52,0,2,1
25,80,0,0,1,1,1,23,2,1,0,75,1,2,1
25,80,1,1,0,1,1,20,3,5,0,52,0,2,1
25,80,1,1,0,1,1,23,2,1,0,75,1,2,1
18,90,2,0,2,0,0,27,3,17,1,71,1,2,0
18,90,2,0,2,0,0,26,2,12,1,74,0,0,2
18,90,2,1,1,1,0,27,3,17,1,71,1,2,0
18,90,2,1,1,1,0,26,2,12,1,74,0,0,2
18,90,1,1,2,1,0,27,3,17,1,71,1,2,0
18,90,1,1,2,1,0,26,2,12,1,74,0,0,2
18,90,1,0,0,1,0,27,3,17,1,71,1,2,0
18,90,1,0,0,1,0,26,2,12,1,74,0,0,2
18,90,1,0,0,1,0,27,3,17,1,71,1,2,0
18,90,1,0,0,1,0,26,2,12,1,74,0,0,2
18,90,2,1,0,1,0,27,3,17,1,71,1,2,0
18,90,2,1,0,1,0,26,2,12,1,74,0,0,2
8,75,1,0,1,1,1,27,3,11,0,89,0,1,2
8,75,1,0,1,1,1,21,3,17,0,64,1,2,1
8,75,1,0,1,1,1,27,1,9,1,84,1,2,0
27,77,1,1,0,1,1,23,3,9,0,82,0,2,0
27,77,2,0,2,1,1,23,3,9,0,82,0,2,0
27,77,2,1,0,1,1,23,3,9,0,82,0,2,0
10,63,1,0,1,1,1,21,1,3,1,90,1,2,0
10,63,1,0,1,1,1,27,1,19,1,73,1,1,0
10,63,1,0,1,1,1,24,1,3,1,93,1,0,2
10,63,1,0,1,1,1,27,1,1,0,69,1,2,0
10,63,1,0,1,1,1,18,1,14,1,85,0,0,1
10,63,2,0,0,0,1,21,1,3,1,90,1,2,0
10,63,2,0,0,0,1,27,1,19,1,73,1,1,0
10,63,2,0,0,0,1,24,1,3,1,93,1,0,2
10,63,2,0,0,0,1,27,1,1,0,69,1,2,0
10,63,2,0,0,0,1,18,1,14,1,85,0,0,1
10,63,1,0,0,1,1,21,1,3,1,90,1,2,0
10,63,1,0,0,1,1,27,1,19,1,73,1,1,0
10,63,1,0,0,1,1,24,1,3,1,93,1,0,2
10,63,1,0,0,1,1,27,1,1,0,69,1,2,0
10,63,1,0,0,1,1,18,1,14,1,85,0,0,1
22,92,1,0,1,1,1,27,3,1,1,55,1,2,2
22,92,1,0,1,1,1,29,0,3,0,51,1,0,3
22,92,1,0,1,1,1,22,1,8,1,65,1,2,2
22,92,0,0,1,1,1,27,3,1,1,55,1,2,2
22,92,0,0,1,1,1,29,0,3,0,51,1,0,3
22,92,0,0,1,1,1,22,1,8,1,65,1,2,2
22,92,0,1,2,1,1,27,3,1,1,55,1,2,2
22,92,0,1,2,1,1,29,0,3,0,51,1,0,3
22,92,0,1,2,1,1,22,1,8,1,65,1,2,2
22,92,0,1,0,1,1,27,3,1,1,55,1,2,2
22,92,0,1,0,1,1,29,0,3,0,51,1,0,3
22,92,0,1,0,1,1,22,1,8,1,65,1,2,2
22,92,2,0,0,1,1,27,3,1,1,55,1,2,2
22,92,2,0,0,1,1,29,0,3,0,51,1,0,3
22,92,2,0,0,1,1,22,1,8,1,65,1,2,2
22,92,0,0,0,1,1,27,3,1,1,55,1,2,2
22,92,0,0,0,1,1,29,0,3,0,51,1,0,3
22,92,0,0,0,1,1,22,1,8,1,65,1,2,2
22,92,2,0,1,1,1,27,3,1,1,55,1,2,2
22,92,2,0,1,1,1,29,0,3,0,51,1,0,3
22,92,2,0,1,1,1,22,1,8,1,65,1,2,2
22,92,1,1,1,1,1,27,3,1,1,55,1,2,2
22,92,1,1,1,1,1,29,0,3,0,51,1,0,3
22,92,1,1,1,1,1,22,1,8,1,65,1,2,2
29,64,2,1,1,1,0,20,2,6,0,99,1,2,3
29,64,1,0,1,1,0,20,2,6,0,99,1,2,3
13,67,2,1,1,1,0,28,0,0,0,56,0,2,1
13,67,2,1,1,1,0,21,0,6,0,84,1,2,1
21,77,0,1,0,1,0,29,0,11,1,83,1,1,0
21,77,0,1,2,1,0,29,0,11,1,83,1,1,0
21,77,1,1,1,1,0,29,0,11,1,83,1,1,0
21,77,1,1,0,1,0,29,0,11,1,83,1,1,0
7,84,2,1,0,1,1,25,3,8,1,63,1,1,0
7,84,2,1,0,1,1,20,3,9,1,84,0,2,2
7,84,1,1,1,0,1,25,3,8,1,63,1,1,0
7,84,1,1,1,0,1,20,3,9,1,84,0,2,2
7,84,2,0,1,1,1,25,3,8,1,63,1,1,0
7,84,2,0,1,1,1,20,3,9,1,84,0,2,2
7,66,0,1,2,1,1,18,0,7,0,64,0,2,1
7,66,0,1,2,1,1,21,2,17,0,56,1,1,2
7,66,0,1,2,1,1,19,2,17,1,67,1,1,1
7,64,2,0,2,1,1,29,2,17,1,79,1,1,2
28,84,1,1,1,1,1,21,3,3,1,78,1,1,2
28,84,1,1,1,1,1,24,2,7,1,100,1,2,3
28,84,2,1,2,1,1,21,3,3,1,78,1,1,2
28,84,2,1,2,1,1,24,2,7,1,100,1,2,3
7,70,1,1,1,1,0,25,1,6,1,53,1,2,2
7,70,1,1,1,1,0,24,1,8,0,61,1,2,3
23,95,1,0,0,1,0,21,2,2,1,54,0,2,0
23,95,1,0,0,1,0,26,2,20,0,64,1,2,1
23,95,0,0,2,1,0,21,2,2,1,54,0,2,0
23,95,0,0,2,1,0,26,2,20,0,64,1,2,1
23,95,1,1,2,1,0,21,2,2,1,54,0,2,0
23,95,1,1,2,1,0,26,2,20,0,64,1,2,1
23,95,1,0,1,1,0,21,2,2,1,54,0,2,0
23,95,1,0,1,1,0,26,2,20,0,64,1,2,1
44,68,0,0,0,1,0,21,3,7,0,99,0,2,0
7,98,1,0,2,1,0,25,3,16,1,65,0,1,1
7,98,1,0,2,1,0,19,3,2,0,56,0,2,2
28,69,0,0,0,1,1,26,0,1,1,54,0,1,3
28,69,2,0,0,1,1,26,0,1,1,54,0,1,3
28,69,1,1,1,1,1,26,0,1,1,54,0,1,3
28,69,2,1,0,0,1,26,0,1,1,54,0,1,3
28,69,2,1,0,1,1,26,0,1,1,54,0,1,3
28,69,0,0,1,1,1,26,0,1,1,54,0,1,3
29,73,1,0,0,1,1,22,3,5,1,76,1,2,0
29,73,1,0,0,1,1,21,1,11,1,52,0,0,0
10,93,1,1,1,1,0,21,3,13,0,52,1,1,2
10,93,1,1,1,1,0,18,3,10,1,76,0,2,2
10,93,1,1,1,1,0,23,2,17,1,76,1,2,1
18,61,1,0,1,1,0,27,3,0,0,54,0,2,1
18,61,1,0,1,1,0,24,1,2,1,97,1,2,2
18,61,0,0,1,1,0,27,3,0,0,54,0,2,1
18,61,0,0,1,1,0,24,1,2,1,97,1,2,2
18,61,0,1,2,1,0,27,3,0,0,54,0,2,1
18,61,0,1,2,1,0,24,1,2,1,97,1,2,2
17,66,1,1,1,0,0,28,2,5,0,77,1,2,3
17,66,1,1,1,0,0,21,0,4,1,88,1,0,2
17,66,1,1,1,0,0,26,2,16,1,77,0,2,0
17,66,1,1,1,0,0,26,3,2,1,89,0,1,2
17,66,1,0,1,1,0,28,2,5,0,77,1,2,3
17,66,1,0,1,1,0,21,0,4,1,88,1,0,2
17,66,1,0,1,1,0,26,2,16,1,77,0,2,0
17,66,1,0,1,1,0,26,3,2,1,89,0,1,2
14,75,1,1,1,1,1,28,0,4,1,78,0,2,3
14,75,1,0,1,1,1,28,0,4,1,78,0,2,3
14,75,1,1,1,1,1,28,0,4,1,78,0,2,3
16,60,2,1,0,1,1,23,0,15,1,96,1,0,3
16,60,0,0,0,1,1,23,0,15,1,96,1,0,3
9,90,1,1,0,1,0,23,3,9,0,86,1,0,0
9,91,1,0,2,1,1,28,0,5,0,76,1,0,0
9,91,1,0,2,1,1,21,0,17,0,84,1,2,2
9,91,1,0,2,1,1,28,0,5,0,76,1,0,0
9,91,1,0,2,1,1,21,0,17,0,84,1,2,2
32,75,1,1,2,1,1,27,0,2,1,98,1,2,0
32,75,1,1,2,1,1,29,3,6,1,51,0,2,2
32,75,0,0,1,1,1,27,0,2,1,98,1,2,0
32,75,0,0,1,1,1,29,3,6,1,51,0,2,2
10,97,2,0,0,1,1,28,0,1,0,98,1,1,0
10,97,2,0,0,1,1,18,2,0,1,92,1,2,2
10,97,2,0,0,1,1,21,1,7,1,73,0,2,0
34,68,1,0,2,1,1,18,3,3,1,70,1,2,0
14,71,2,0,1,1,0,27,3,9,0,62,1,0,2
14,71,2,0,1,1,0,25,2,19,1,89,1,1,0
14,71,0,1,0,1,0,27,3,9,0,62,1,0,2
14,71,0,1,0,1,0,25,2,19,1,89,1,1,0
14,71,2,1,1,1,0,27,3,9,0,62,1,0,2
14,71,2,1,1,1,0,25,2,19,1,89,1,1,0
22,100,1,1,1,1,0,18,3,6,0,69,1,2,2
22,100,1,1,1,1,0,28,2,12,1,53,1,0,2
9,60,0,1,1,1,0,29,0,7,1,72,1,2,0
9,60,0,1,1,1,0,24,2,16,1,96,1,1,0
9,60,0,1,1,1,0,29,3,13,1,66,1,2,0
31,84,1,1,0,1,0,26,1,12,1,94,1,2,0
11,88,0,1,0,1,0,29,0,7,1,52,1,1,2
28,78,1,0,0,1,1,27,3,12,0,98,0,0,0
28,78,1,1,0,1,1,27,3,12,0,98,0,0,0
12,77,0,1,1,1,0,24,0,8,1,86,1,0,2
12,77,0,1,1,1,0,23,3,11,0,69,1,1,1
12,77,0,1,1,1,0,18,0,7,1,100,1,1,0
12,77,1,0,0,1,0,24,0,8,1,86,1,0,2
12,77,1,0,0,1,0,23,3,11,0,69,1,1,1
12,77,1,0,0,1,0,18,0,7,1,100,1,1,0
27,65,1,1,1,1,0,28,2,1,1,84,1,2,1
27,65,1,1,1,1,0,28,2,1,1,84,1,2,1
18,63,0,0,1,1,1,25,1,4,0,75,1,0,2
18,63,0,0,1,1,1,21,2,17,0,79,1,2,1
18,63,2,0,1,1,1,25,1,4,0,75,1,0,2
18,63,2,0,1,1,1,21,2,17,0,79,1,2,1
21,97,0,0,1,1,0,23,3,2,0,61,1,2,0
21,97,0,0,1,1,0,22,3,13,0,91,1,2,2
21,97,0,0,1,1,0,23,3,2,0,61,1,2,0
21,97,0,0,1,1,0,22,3,13,0,91,1,2,2
21,97,2,0,0,1,0,23,3,2,0,61,1,2,0
21,97,2,0,0,1,0,22,3,13,0,91,1,2,2
21,97,1,1,2,1,0,23,3,2,0,61,1,2,0
21,97,1,1,2,1,0,22,3,13,0,91,1,2,2
17,90,1,1,0,1,0,27,3,19,1,82,1,2,3
17,90,1,1,0,1,0,28,2,18,0,71,0,2,2
17,90,1,1,0,1,0,20,0,16,0,86,0,1,0
17,90,1,1,0,1,0,28,2,5,1,56,1,0,1
17,90,1,1,0,1,0,26,0,7,1,76,1,2,3
17,90,2,0,1,1,0,27,3,19,1,82,1,2,3
17,90,2,0,1,1,0,28,2,18,0,71,0,2,2
17,90,2,0,1,1,0,20,0,16,0,86,0,1,0
17,90,2,0,1,1,0,28,2,5,1,56,1,0,1
17,90,2,0,1,1,0,26,0,7,1,76,1,2,3
17,90,2,1,0,1,0,27,3,19,1,82,1,2,3
17,90,2,1,0,1,0,28,2,18,0,71,0,2,2
17,90,2,1,0,1,0,20,0,16,0,86,0,1,0
17,90,2,1,0,1,0,28,2,5,1,56,1,0,1
17,90,2,1,0,1,0,26,0,7,1,76,1,2,3
5,88,1,0,1,1,0,18,3,8,1,75,1,1,2
16,70,1,1,2,1,0,29,2,15,0,62,1,2,1
16,70,1,1,2,1,0,28,0,19,1,81,0,1,0
16,70,1,1,2,1,0,23,2,4,1,59,1,2,1
16,70,2,0,2,0,0,29,2,15,0,62,1,2,1
16,70,2,0,2,0,0,28,0,19,1,81,0,1,0
16,70,2,0,2,0,0,23,2,4,1,59,1,2,1
21,87,2,1,2,1,0,26,0,14,0,63,1,0,2
21,87,2,1,2,1,0,19,3,0,0,56,0,2,3
21,87,1,1,1,1,0,26,0,14,0,63,1,0,2
21,87,1,1,1,1,0,19,3,0,0,56,0,2,3
21,87,0,1,1,1,0,26,0,14,0,63,1,0,2
21,87,0,1,1,1,0,19,3,0,0,56,0,2,3
21,85,1,0,1,1,0,18,3,8,1,72,0,2,3
21,85,1,0,1,1,0,26,2,6,0,85,1,1,2
21,85,1,0,1,1,0,18,0,14,0,97,0,1,3
21,85,1,0,0,1,0,18,3,8,1,72,0,2,3
21,85,1,0,0,1,0,26,2,6,0,85,1,1,2
21,85,1,0,0,1,0,18,0,14,0,97,0,1,3
21,85,2,1,1,1,0,18,3,8,1,72,0,2,3
21,85,2,1,1,1,0,26,2,6,0,85,1,1,2
21,85,2,1,1,1,0,18,0,14,0,97,0,1,3
21,85,1,1,0,1,0,18,3,8,1,72,0,2,3
21,85,1,1,0,1,0,26,2,6,0,85,1,1,2
21,85,1,1,0,1,0,18,0,14,0,97,0,1,3
8,80,1,0,1,1,1,19,0,19,0,82,1,0,0
8,80,1,0,1,1,1,20,1,0,1,71,1,2,1
8,80,1,0,1,1,1,27,3,4,1,62,1,0,2
8,80,1,1,1,1,1,19,0,19,0,82,1,0,0
8,80,1,1,1,1,1,20,1,0,1,71,1,2,1
8,80,1,1,1,1,1,27,3,4,1,62,1,0,2
27,91,2,0,1,1,0,24,0,9,1,98,1,1,2
27,91,2,0,1,1,0,27,0,6,1,55,1,0,1
27,91,2,0,1,1,0,22,1,8,1,89,0,2,0
27,91,2,0,1,1,0,26,0,2,0,92,1,0,2
27,91,2,0,1,1,0,26,3,11,0,80,1,2,1
27,91,2,1,0,1,0,24,0,9,1,98,1,1,2
27,91,2,1,0,1,0,27,0,6,1,55,1,0,1
27,91,2,1,0,1,0,22,1,8,1,89,0,2,0
27,91,2,1,0,1,0,26,0,2,0,92,1,0,2
27,91,2,1,0,1,0,26,3,11,0,80,1,2,1
27,91,1,0,1,1,0,24,0,9,1,98,1,1,2
27,91,1,0,1,1,0,27,0,6,1,55,1,0,1
27,91,1,0,1,1,0,22,1,8,1,89,0,2,0
27,91,1,0,1,1,0,26,0,2,0,92,1,0,2
27,91,1,0,1,1,0,26,3,11,0,80,1,2,1
27,91,2,0,1,0,0,24,0,9,1,98,1,1,2
27,91,2,0,1,0,0,27,0,6,1,55,1,0,1
27,91,2,0,1,0,0,22,1,8,1,89,0,2,0
27,91,2,0,1,0,0,26,0,2,0,92,1,0,2
27,91,2,0,1,0,0,26,3,11,0,80,1,2,1
15,93,1,1,1,1,0,28,3,10,0,95,0,2,3
15,93,1,1,1,1,0,20,2,9,1,96,1,2,3
15,93,1,1,1,1,0,23,1,4,0,62,1,2,0
15,93,1,1,1,1,0,21,1,10,1,58,1,1,3
15,93,1,0,2,1,0,28,3,10,0,95,0,2,3
15,93,1,0,2,1,0,20,2,9,1,96,1,2,3
15,93,1,0,2,1,0,23,1,4,0,62,1,2,0
15,93,1,0,2,1,0,21,1,10,1,58,1,1,3
15,93,1,1,1,1,0,28,3,10,0,95,0,2,3
15,93,1,1,1,1,0,20,2,9,1,96,1,2,3
15,93,1,1,1,1,0,23,1,4,0,62,1,2,0
15,93,1,1,1,1,0,21,1,10,1,58,1,1,3
15,93,0,1,0,1,0,28,3,10,0,95,0,2,3
15,93,0,1,0,1,0,20,2,9,1,96,1,2,3
15,93,0,1,0,1,0,23,1,4,0,62,1,2,0
15,93,0,1,0,1,0,21,1,10,1,58,1,1,3
11,99,1,1,1,1,0,22,3,11,0,93,1,2,2
11,99,1,1,1,1,0,21,1,4,1,94,1,1,3
11,99,1,0,1,1,0,22,3,11,0,93,1,2,2
11,99,1,0,1,1,0,21,1,4,1,94,1,1,3
31,77,0,1,2,1,0,24,1,6,1,88,1,1,2
31,77,0,1,2,1,0,28,2,13,1,80,1,2,2
31,61,1,0,1,1,0,29,3,0,1,80,1,1,0
31,61,1,0,1,1,0,23,2,10,0,85,0,1,3
31,61,1,0,1,1,0,23,2,4,0,53,0,2,2
31,61,1,0,1,1,0,18,1,13,0,93,1,0,3
21,68,1,0,0,1,0,18,1,6,1,84,1,1,2
21,68,1,0,0,1,0,28,0,2,1,87,1,2,1
21,68,1,0,0,1,0,23,0,4,0,52,1,2,3
27,62,0,0,1,1,1,22,1,0,1,66,1,2,1
27,62,1,0,0,1,1,22,1,0,1,66,1,2,1
27,62,0,1,1,1,1,22,1,0,1,66,1,2,1
27,62,1,0,1,1,1,22,1,0,1,66,1,2,1
23,83,0,0,1,1,0,23,3,16,1,94,0,2,2
23,83,0,0,1,1,0,27,1,10,1,58,1,1,0
23,83,0,0,1,1,0,24,1,14,0,95,0,1,0
23,83,0,0,1,1,0,21,0,16,1,71,0,0,0
23,83,0,0,1,1,0,18,3,4,0,60,1,2,2
23,83,0,1,1,0,0,23,3,16,1,94,0,2,2
23,83,0,1,1,0,0,27,1,10,1,58,1,1,0
23,83,0,1,1,0,0,24,1,14,0,95,0,1,0
23,83,0,1,1,0,0,21,0,16,1,71,0,0,0
23,83,0,1,1,0,0,18,3,4,0,60,1,2,2
16,98,0,1,1,1,0,24,1,1,0,59,1,0,0
16,98,0,1,1,1,0,23,0,11,0,52,0,1,3
16,98,0,1,1,1,0,20,1,5,1,96,0,1,3
16,98,1,0,1,1,0,24,1,1,0,59,1,0,0
16,98,1,0,1,1,0,23,0,11,0,52,0,1,3
16,98,1,0,1,1,0,20,1,5,1,96,0,1,3
12,62,2,1,2,1,1,29,1,0,1,61,0,0,2
12,62,2,1,2,1,1,20,1,17,0,87,1,2,0
9,100,0,0,1,1,1,27,2,12,1,76,1,2,3
9,100,0,0,1,1,1,28,1,10,1,77,1,0,3
9,100,0,0,1,1,1,20,0,16,0,99,1,1,1
13,74,2,1,1,1,1,27,0,0,0,82,0,1,0
13,74,2,1,1,1,1,23,2,19,1,62,1,1,3
13,74,1,0,0,1,1,27,0,0,0,82,0,1,0
13,74,1,0,0,1,1,23,2,19,1,62,1,1,3
13,74,2,1,2,1,1,27,0,0,0,82,0,1,0
13,74,2,1,2,1,1,23,2,19,1,62,1,1,3
17,62,0,0,1,1,0,20,3,1,1,72,1,2,1
17,62,0,0,1,1,0,26,0,4,1,87,0,1,1
17,62,0,0,1,1,0,18,3,20,0,69,1,2,3
17,62,0,0,1,1,0,26,2,14,1,94,1,1,1
17,62,0,0,1,1,0,27,3,11,1,83,1,0,1
17,62,0,0,1,1,0,20,2,9,1,60,0,0,3
17,62,0,0,2,1,0,20,3,1,1,72,1,2,1
17,62,0,0,2,1,0,26,0,4,1,87,0,1,1
17,62,0,0,2,1,0,18,3,20,0,69,1,2,3
17,62,0,0,2,1,0,26,2,14,1,94,1,1,1
17,62,0,0,2,1,0,27,3,11,1,83,1,0,1
17,62,0,0,2,1,0,20,2,9,1,60,0,0,3
9,75,1,0,0,1,0,22,0,13,1,58,1,0,0
9,75,1,0,0,1,0,23,2,12,1,89,1,2,1
9,75,1,0,0,1,0,21,1,19,1,94,1,1,1
10,69,1,1,0,1,0,29,1,1,1,60,0,2,1
10,69,1,0,1,1,0,29,1,1,1,60,0,2,1
29,63,0,1,2,0,1,27,3,6,1,87,1,2,1
7,63,2,1,1,1,1,23,1,17,1,53,1,1,1
7,63,2,1,1,1,1,29,1,2,1,91,0,2,3
7,63,2,1,1,1,1,24,3,4,1,52,1,1,0
7,63,2,1,1,1,1,18,1,20,1,69,1,2,2
15,88,2,1,1,1,0,29,1,15,1,94,1,2,0
15,88,2,1,1,1,0,23,3,19,0,93,1,2,1
15,88,1,1,1,1,0,29,1,15,1,94,1,2,0
15,88,1,1,1,1,0,23,3,19,0,93,1,2,1
15,88,1,1,1,1,0,29,1,15,1,94,1,2,0
15,88,1,1,1,1,0,23,3,19,0,93,1,2,1
10,77,2,0,0,1,1,24,3,10,0,82,1,2,3
10,77,2,0,1,1,1,24,3,10,0,82,1,2,3
13,80,2,0,1,1,1,27,2,5,0,79,1,2,2
13,80,2,0,1,1,1,24,0,0,0,63,0,0,1
13,80,2,0,1,1,1,28,0,13,1,91,0,2,3
9,83,0,1,1,1,0,26,0,18,0,89,0,1,0
9,83,0,1,1,1,0,21,1,0,1,72,0,1,0
14,92,0,1,0,1,0,28,3,0,0,85,1,1,0
14,92,0,1,0,1,0,22,0,18,1,91,0,2,0
14,92,0,1,0,1,0,24,2,18,1,54,1,1,2
11,60,2,0,2,1,1,21,1,1,0,98,1,2,1
11,60,2,0,2,1,1,26,0,19,0,79,1,1,0
26,64,1,1,0,1,0,20,1,5,1,76,1,2,0
26,64,1,1,0,1,0,25,2,11,1,100,1,2,3
26,64,1,1,0,1,0,25,3,20,1,80,1,1,2
26,64,1,1,0,1,0,21,1,7,0,65,1,2,0
13,86,1,0,1,0,1,26,1,11,0,99,1,0,1
13,86,1,0,1,0,1,24,3,11,1,96,1,2,0
13,86,2,0,1,1,1,26,1,11,0,99,1,0,1
13,86,2,0,1,1,1,24,3,11,1,96,1,2,0
13,86,0,1,1,1,1,26,1,11,0,99,1,0,1
13,86,0,1,1,1,1,24,3,11,1,96,1,2,0
13,86,1,0,1,1,1,26,1,11,0,99,1,0,1
13,86,1,0,1,1,1,24,3,11,1,96,1,2,0
13,86,2,1,1,1,1,26,1,11,0,99,1,0,1
13,86,2,1,1,1,1,24,3,11,1,96,1,2,0
9,87,0,0,0,0,1,22,2,7,1,53,0,2,1
9,62,2,1,2,1,1,20,1,13,1,81,0,2,3
9,62,2,1,2,1,1,27,1,9,1,90,0,1,2
9,62,2,1,2,1,1,25,1,6,1,99,1,2,0
28,72,1,1,0,1,0,23,0,15,1,74,1,1,1
28,72,1,1,0,1,0,18,3,6,1,56,1,2,1
28,72,1,1,0,1,0,20,1,3,1,96,0,2,1
28,72,1,1,0,1,0,19,2,16,1,93,1,1,2
28,72,0,0,2,1,0,23,0,15,1,74,1,1,1
28,72,0,0,2,1,0,18,3,6,1,56,1,2,1
28,72,0,0,2,1,0,20,1,3,1,96,0,2,1
28,72,0,0,2,1,0,19,2,16,1,93,1,1,2
16,92,0,0,2,1,0,21,0,12,1,98,1,2,3
16,92,0,0,2,1,0,23,0,3,1,65,0,1,2
16,92,0,0,2,1,0,18,0,7,1,81,1,0,3
16,92,1,0,0,0,0,21,0,12,1,98,1,2,3
16,92,1,0,0,0,0,23,0,3,1,65,0,1,2
16,92,1,0,0,0,0,18,0,7,1,81,1,0,3
16,92,1,1,2,1,0,21,0,12,1,98,1,2,3
16,92,1,1,2,1,0,23,0,3,1,65,0,1,2
16,92,1,1,2,1,0,18,0,7,1,81,1,0,3
16,92,0,1,0,1,0,21,0,12,1,98,1,2,3
16,92,0,1,0,1,0,23,0,3,1,65,0,1,2
16,92,0,1,0,1,0,18,0,7,1,81,1,0,3
15,81,1,0,0,0,0,29,1,4,1,69,0,2,1
15,81,1,0,0,0,0,21,3,4,1,97,1,2,3
15,81,1,0,0,0,0,18,1,17,1,90,1,1,3
15,81,1,0,2,1,0,29,1,4,1,69,0,2,1
15,81,1,0,2,1,0,21,3,4,1,97,1,2,3
15,81,1,0,2,1,0,18,1,17,1,90,1,1,3
15,81,2,1,2,1,0,29,1,4,1,69,0,2,1
15,81,2,1,2,1,0,21,3,4,1,97,1,2,3
15,81,2,1,2,1,0,18,1,17,1,90,1,1,3
27,75,1,0,1,1,0,28,3,16,1,100,0,2,3
27,75,1,0,1,1,0,29,2,6,1,96,1,0,2
27,75,1,0,1,1,0,21,2,13,1,85,1,1,2
27,75,1,0,1,0,0,28,3,16,1,100,0,2,3
27,75,1,0,1,0,0,29,2,6,1,96,1,0,2
27,75,1,0,1,0,0,21,2,13,1,85,1,1,2
27,75,0,1,0,1,0,28,3,16,1,100,0,2,3
27,75,0,1,0,1,0,29,2,6,1,96,1,0,2
27,75,0,1,0,1,0,21,2,13,1,85,1,1,2
30,98,2,1,2,0,0,23,0,13,1,76,1,2,3
30,98,2,1,1,1,0,23,0,13,1,76,1,2,3
10,74,1,1,2,1,1,23,3,6,0,87,0,1,2
24,75,2,1,2,1,0,22,3,2,1,74,1,0,0
24,75,2,1,2,1,0,28,3,10,1,77,1,1,0
24,75,1,1,0,1,0,22,3,2,1,74,1,0,0
24,75,1,1,0,1,0,28,3,10,1,77,1,1,0
28,68,2,1,1,1,0,22,0,3,1,66,0,2,0
28,68,2,1,1,1,0,24,0,19,1,90,1,2,0
28,68,2,1,1,1,0,28,3,7,1,77,1,1,1
14,91,1,0,2,1,0,20,0,19,1,87,1,0,2
14,91,1,0,2,1,0,28,0,0,1,84,1,0,0
8,71,1,1,1,1,0,18,3,2,1,79,1,2,2
8,71,1,1,1,1,0,18,2,5,1,63,1,2,0
